merchant_id,sector,tenure_months,credit_score,num_products,has_working_capital_loan,has_pos_machine,estimated_annual_turnover,account_balance,txn_count_90d,txn_count_30d,txn_velocity_drop_pct,avg_ticket_size_90d,ticket_size_variance_pct,balance_drop_pct,wc_utilization_pct,pos_txn_monthly,complaints_12m,days_since_last_txn,satisfaction_score,cashback_utilization,churn,risk_tier,sector_encoded,churn_probability
MRC04517,Agri-Allied,53,611,3,1,1,2127636.82,121968.33,57,18,5.26,9290.99,22.4,13.46,74.04,26,2,11,5,0.472,0,Low,0,0.0005511325
MRC04518,Tech Services,4,472,1,1,1,2087850.09,49493.79,45,6,60.0,11535.08,56.14,41.34,91.8,9,2,25,2,0.032,1,High,5,0.9996295
MRC04519,Retail Trader,79,582,3,1,1,461841.89,68891.43,49,7,57.14,2344.38,35.63,42.16,97.21,3,2,28,3,0.179,1,High,3,0.9997812
MRC04520,Retail Trader,17,548,3,0,1,2615327.61,158177.93,46,7,54.35,14136.91,61.7,23.05,0.0,8,4,76,2,0.144,1,High,3,0.99834585
MRC04521,Tech Services,108,716,2,0,0,7181978.54,962237.45,48,18,-12.5,37212.32,7.19,-8.97,0.0,0,0,9,4,0.853,0,Low,5,0.00017380794
MRC04522,Agri-Allied,67,675,2,0,0,499094.61,39404.36,55,3,83.64,2258.35,40.22,40.17,0.0,0,3,15,1,0.185,1,High,0,0.9993679
MRC04523,Tech Services,74,681,1,0,1,1672479.22,177627.94,50,19,-14.0,8320.79,8.31,-4.71,0.0,26,0,7,4,0.881,0,Low,5,9.4154784e-05
MRC04524,Small Mfg,47,620,4,1,1,48273.02,2478.42,56,16,14.29,214.55,19.24,7.63,57.75,33,0,7,3,0.491,0,Low,4,4.454557e-05
MRC04525,Food & Beverages,106,627,1,1,1,161171.44,13759.82,56,19,-1.79,716.32,18.19,9.33,38.49,33,1,11,4,0.422,0,Low,2,5.40933e-05
MRC04526,Textile & Apparel,56,620,2,0,1,813698.54,43528.52,44,16,-9.09,4597.17,7.7,-7.27,0.0,32,0,12,4,0.407,0,Low,6,4.6159254e-05
MRC04527,Food & Beverages,23,643,2,1,1,217928.07,31303.38,34,11,2.94,1590.72,13.9,13.83,58.02,35,0,5,4,0.824,0,Low,2,2.8451415e-05
MRC04528,Tech Services,18,716,3,0,0,8427767.39,235327.74,55,18,1.82,38134.69,10.92,13.16,0.0,0,0,3,4,0.636,0,Low,5,0.00017417574
MRC04529,Agri-Allied,1,676,2,1,0,1494729.22,83267.79,42,14,0.0,8844.55,11.74,6.36,36.75,0,0,7,3,0.304,0,Low,0,0.00013819635
MRC04530,Retail Trader,35,690,2,1,1,2324459.22,316368.56,43,15,-4.65,13436.18,16.52,-6.12,40.79,35,0,2,4,0.78,0,Low,3,8.669147e-05
MRC04531,Retail Trader,64,689,1,0,0,704446.95,58049.72,45,16,-6.67,3891.97,22.97,4.15,0.0,0,0,8,4,0.327,0,Low,3,0.00018399797
MRC04532,Retail Trader,117,720,1,1,1,218851.87,21449.88,40,13,2.5,1359.33,22.95,-1.4,41.73,25,0,0,3,0.368,0,Low,3,0.00015046106
MRC04533,Retail Trader,58,673,1,0,1,391377.43,40985.1,61,21,-3.28,1597.46,13.26,13.27,0.0,30,1,13,4,0.528,0,Low,3,5.504716e-05
MRC04534,Textile & Apparel,95,678,3,1,1,989798.41,28922.48,49,18,-10.2,5024.36,12.86,0.17,62.2,29,1,9,3,0.351,0,Low,6,0.00012946704
MRC04535,Agri-Allied,59,745,2,1,1,339253.06,7567.39,54,9,50.0,1563.38,40.92,41.46,75.84,6,4,74,2,0.017,1,High,0,0.9999292
MRC04536,Small Mfg,108,596,2,0,1,1632185.37,231638.66,57,18,5.26,7127.45,14.48,5.93,0.0,31,0,7,4,0.735,0,Low,4,0.00010958003
MRC04537,Textile & Apparel,1,581,2,1,1,1712899.25,94715.4,49,4,75.51,8694.92,45.5,50.61,90.56,5,1,85,3,0.03,1,High,6,0.9998714
MRC04538,Small Mfg,3,555,2,0,0,733789.56,50954.86,37,11,10.81,4924.76,16.57,3.39,0.0,0,0,11,4,0.873,0,Low,4,0.00012468285
MRC04539,Retail Trader,67,664,1,0,1,81571.72,8864.57,32,11,-3.12,632.34,16.69,0.25,0.0,42,3,6,4,0.665,0,Low,3,0.0011212673
MRC04540,Retail Trader,37,501,1,1,1,5710070.45,289611.94,48,16,0.0,29585.86,14.01,-0.63,64.65,29,0,13,3,0.618,0,Low,3,7.261636e-05
MRC04541,Retail Trader,83,686,1,1,1,565119.55,65157.88,45,13,13.33,3122.21,13.28,11.6,47.9,31,0,2,5,0.721,0,Low,3,0.00010638372
MRC04542,Agri-Allied,29,641,2,1,1,18833202.83,1498585.89,46,16,-4.35,101801.1,23.78,-6.51,53.07,23,1,1,5,0.402,0,Low,0,4.7552236e-05
MRC04543,Retail Trader,89,740,1,1,0,1596050.72,209656.06,46,14,8.7,8627.3,17.02,0.26,60.45,0,0,7,4,0.991,0,Low,3,0.00022109468
MRC04544,Textile & Apparel,33,596,2,1,1,566965.6,31869.3,41,4,70.73,3436.16,63.91,21.55,88.75,12,1,64,2,0.097,1,High,6,0.99760026
MRC04545,Textile & Apparel,100,633,2,0,0,1248416.18,58047.51,37,4,67.57,8378.63,57.74,39.03,0.0,0,4,79,1,0.105,1,High,6,0.99989223
MRC04546,Food & Beverages,61,739,2,1,1,64657.37,8283.87,58,6,68.97,277.5,57.29,19.91,77.59,7,1,72,1,0.186,1,High,2,0.9989502
MRC04547,Retail Trader,93,760,1,1,1,2498924.22,155988.82,41,12,12.2,15145.0,23.86,-7.81,32.57,24,0,12,4,0.435,0,Low,3,0.0001471078
MRC04548,Small Mfg,90,595,1,1,1,15876164.99,1167579.59,47,15,4.26,84000.87,20.19,-3.22,62.75,26,1,7,4,0.97,0,Low,4,0.00010294543
MRC04549,Small Mfg,4,664,1,0,0,59451.72,7323.38,41,3,78.05,360.31,39.12,55.74,0.0,0,1,72,1,0.119,1,High,4,0.9997383
MRC04550,Food & Beverages,113,673,2,1,0,516643.93,53020.56,39,4,69.23,3290.73,31.2,31.46,95.37,0,1,81,2,0.185,1,High,2,0.999666
MRC04551,Construction,14,679,1,1,1,642803.43,49768.65,54,4,77.78,2962.23,57.12,56.21,93.6,6,6,57,1,0.1,1,High,1,0.9999635
MRC04552,Retail Trader,114,628,3,1,1,2084989.45,109432.27,36,3,75.0,14379.24,36.89,48.78,89.35,5,1,48,2,0.199,1,High,3,0.99967504
MRC04553,Retail Trader,91,752,2,1,1,9130863.34,1089733.17,43,13,9.3,52779.56,12.1,13.63,41.45,34,0,4,4,0.893,0,Low,3,0.00014248633
MRC04554,Tech Services,33,498,1,0,1,1154824.04,50184.07,41,11,19.51,6998.93,21.22,-6.46,0.0,33,1,8,4,0.641,0,Low,5,8.8742294e-05
MRC04555,Textile & Apparel,22,616,2,1,1,9531857.71,1340906.93,48,17,-6.25,49387.86,12.22,13.05,44.53,28,0,8,4,0.995,0,Low,6,4.65665e-05
MRC04556,Agri-Allied,48,685,2,1,1,894946.28,35387.15,56,5,73.21,3977.54,60.79,51.66,91.02,6,3,70,3,0.159,1,High,0,0.999899
MRC04557,Small Mfg,3,686,2,1,1,1253823.93,156278.34,37,12,2.7,8414.93,23.08,13.23,57.58,31,0,9,3,0.789,0,Low,4,0.00010046069
MRC04558,Small Mfg,87,758,1,0,1,1081525.04,81279.15,38,13,-2.63,7068.79,7.29,14.2,0.0,29,0,5,4,0.999,0,Low,4,0.0001359457
MRC04559,Construction,85,745,1,1,1,3154560.49,139371.04,33,9,18.18,23718.5,5.01,7.34,61.25,31,1,3,4,0.733,0,Low,1,0.00014004398
MRC04560,Construction,105,627,1,1,1,439421.66,31774.26,44,4,72.73,2482.61,35.31,59.85,80.98,6,4,72,1,0.072,1,High,1,0.99992526
MRC04561,Small Mfg,23,753,1,0,1,1947280.05,95030.65,41,4,70.73,11801.7,66.54,57.17,0.0,2,2,58,2,0.137,1,High,4,0.99992144
MRC04562,Textile & Apparel,68,592,2,0,1,166548.87,6275.42,51,19,-11.76,812.43,8.07,4.34,0.0,22,0,8,4,0.867,0,Low,6,0.00015510242
MRC04563,Tech Services,21,724,2,1,1,518448.03,26487.61,45,16,-6.67,2864.35,10.9,-1.46,50.49,33,0,2,5,0.784,0,Low,5,9.603719e-05
MRC04564,Retail Trader,101,794,3,1,0,339730.4,45103.22,39,12,7.69,2163.89,8.72,1.5,63.33,0,0,3,4,0.552,0,Low,3,0.00017059066
MRC04565,Retail Trader,43,747,1,0,0,810619.36,27376.65,44,13,11.36,4579.77,20.87,0.16,0.0,0,0,8,4,0.731,0,Low,3,0.00017560118
MRC04566,Tech Services,95,658,1,0,1,499171.15,73093.7,49,17,-4.08,2533.86,17.69,13.38,0.0,29,0,6,5,0.645,0,Low,5,4.394713e-05
MRC04567,Retail Trader,85,623,2,0,1,2837858.94,58601.22,28,2,78.57,25113.8,32.15,32.19,0.0,4,2,49,3,0.023,1,High,3,0.9998223
MRC04568,Retail Trader,26,527,1,0,1,254129.25,26828.67,50,15,10.0,1264.32,16.67,-9.22,0.0,31,0,4,4,0.727,0,Low,3,0.00012517173
MRC04569,Retail Trader,41,674,1,1,1,91347.01,11998.12,48,13,18.75,473.3,9.16,-9.75,52.18,28,1,4,5,0.828,0,Low,3,7.61138e-05
MRC04570,Tech Services,99,560,2,0,0,143094.34,20235.61,48,4,75.0,741.42,43.91,19.65,0.0,0,1,70,1,0.063,1,High,5,0.9989617
MRC04571,Agri-Allied,38,586,1,0,0,2404858.58,93111.62,35,13,-11.43,17055.73,16.91,5.26,0.0,0,1,4,5,0.346,0,Low,0,6.4689106e-05
MRC04572,Small Mfg,88,554,2,1,1,227870.14,25240.52,39,11,15.38,1451.4,18.29,10.36,72.45,21,0,11,5,0.591,0,Low,4,0.00017577255
MRC04573,Retail Trader,11,613,1,0,1,1175745.88,39922.92,44,12,18.18,6642.63,11.92,2.87,0.0,36,1,3,5,0.63,0,Low,3,4.5449156e-05
MRC04574,Food & Beverages,105,647,2,1,1,512089.65,33715.72,48,6,62.5,2653.31,50.73,54.1,86.68,2,3,80,1,0.184,1,High,2,0.99972075
MRC04575,Food & Beverages,29,671,3,1,0,1961250.55,225838.84,48,15,6.25,10161.92,21.74,-3.99,52.4,0,0,4,5,0.451,0,Low,2,0.00013474366
MRC04576,Textile & Apparel,111,601,1,1,1,552982.23,35930.86,55,17,7.27,2502.18,23.33,1.48,51.44,27,0,0,5,0.695,0,Low,6,9.2232716e-05
MRC04577,Textile & Apparel,119,735,3,1,1,20119865.52,1222054.77,46,13,15.22,108756.03,17.52,-3.58,42.55,30,1,5,3,0.637,0,Low,6,0.000119211574
MRC04578,Retail Trader,60,633,2,1,0,7115175.24,249650.87,52,3,82.69,34043.9,50.24,36.02,96.49,0,2,60,1,0.167,1,High,3,0.99984825
MRC04579,Construction,67,586,3,0,1,499692.3,14309.66,42,3,78.57,2956.76,34.53,40.16,0.0,6,1,62,1,0.025,1,High,1,0.9998704
MRC04580,Small Mfg,65,668,1,1,1,423978.7,14833.38,48,13,18.75,2196.78,7.16,-8.81,37.19,32,0,4,4,0.575,0,Low,4,5.595323e-05
MRC04581,Construction,116,807,2,1,0,31289445.09,4186894.49,40,13,2.5,194344.38,8.62,13.87,34.96,0,0,2,3,0.325,0,Low,1,0.00021928623
MRC04582,Textile & Apparel,61,676,1,0,1,199861.29,4288.19,54,18,0.0,921.02,21.66,12.86,0.0,38,1,10,5,0.483,0,Low,6,0.000121602636
MRC04583,Food & Beverages,118,620,2,1,0,682809.88,75158.63,46,16,-4.35,3690.86,23.22,9.91,51.29,0,1,9,5,0.991,0,Low,2,4.401772e-05
MRC04584,Food & Beverages,19,527,2,1,0,749332.96,89860.87,40,5,62.5,4654.24,41.51,26.16,94.54,0,5,17,1,0.062,1,High,2,0.9995721
MRC04585,Small Mfg,46,632,2,0,0,727372.88,68246.11,60,17,15.0,3018.14,11.24,10.33,0.0,0,0,12,3,0.859,0,Low,4,5.6266465e-05
MRC04586,Construction,49,668,3,1,1,90539.9,10412.16,38,12,5.26,591.76,17.58,14.35,69.16,26,0,8,4,0.603,0,Low,1,9.8189346e-05
MRC04587,Textile & Apparel,22,618,1,1,1,1323675.5,138714.65,40,2,85.0,8221.59,50.95,20.06,85.15,4,0,56,1,0.131,1,High,6,0.9958431
MRC04588,Retail Trader,78,516,1,1,1,227653.47,18035.3,49,4,75.51,1155.6,44.9,52.36,99.83,9,5,41,1,0.056,1,High,3,0.9996964
MRC04589,Small Mfg,113,581,2,1,1,4086449.05,285039.45,32,9,15.62,31677.9,21.42,8.23,36.79,28,0,0,4,0.524,0,Low,4,0.000114326176
MRC04590,Small Mfg,57,766,2,1,1,127114.3,18097.66,47,6,61.7,672.56,34.99,17.87,84.93,2,5,28,1,0.099,1,High,4,0.99983156
MRC04591,Agri-Allied,14,764,1,0,1,783368.99,114647.57,43,16,-11.63,4528.14,15.38,10.62,0.0,21,1,1,4,0.482,0,Low,0,0.00012882556
MRC04592,Retail Trader,44,579,2,0,1,51054.82,5343.67,49,18,-10.2,259.16,19.81,-1.33,0.0,24,0,12,4,0.786,0,Low,3,0.00011869128
MRC04593,Agri-Allied,16,703,4,0,1,54980.81,2509.81,49,17,-4.08,279.09,18.25,-2.24,0.0,38,0,13,4,0.614,0,Low,0,0.00013634126
MRC04594,Textile & Apparel,97,555,2,1,0,266406.24,20840.13,49,14,14.29,1352.32,18.43,4.64,59.58,0,1,10,5,0.448,0,Low,6,0.00016445464
MRC04595,Textile & Apparel,77,762,1,1,1,315573.82,26681.73,41,14,-2.44,1912.57,15.34,-6.35,59.45,27,1,10,5,0.385,0,Low,6,8.62083e-05
MRC04596,Small Mfg,102,669,1,1,1,4234906.02,501989.27,54,18,0.0,19515.7,17.46,-9.01,60.85,22,1,12,5,0.914,0,Low,4,0.000101799385
MRC04597,Food & Beverages,113,725,4,1,1,694737.81,74205.66,39,13,0.0,4425.08,16.09,-3.9,55.75,25,0,10,3,0.707,0,Low,2,0.00012963553
MRC04598,Retail Trader,12,512,2,1,0,3439677.52,298996.98,38,14,-10.53,22481.55,17.75,-6.04,41.54,0,1,11,3,0.869,0,Low,3,0.0001013657
MRC04599,Textile & Apparel,55,704,3,1,1,462432.6,50149.61,38,11,13.16,3022.44,15.1,-9.83,33.64,29,1,10,4,0.7,0,Low,6,8.0360274e-05
MRC04600,Retail Trader,51,649,1,0,1,1509519.91,34911.26,55,7,61.82,6830.41,46.65,57.59,0.0,4,2,77,2,0.17,1,High,3,0.9997259
MRC04601,Retail Trader,102,718,2,1,1,305415.87,36943.89,42,4,71.43,1807.19,54.11,50.64,77.2,3,0,63,3,0.085,1,High,3,0.99980074
MRC04602,Food & Beverages,39,723,2,1,0,281484.4,13373.94,40,13,2.5,1748.35,12.68,6.72,35.4,0,1,1,4,0.899,0,Low,2,7.349036e-05
MRC04603,Tech Services,33,655,1,1,0,82041.45,8641.69,47,16,-2.13,434.08,7.55,-5.92,31.72,0,0,6,3,0.574,0,Low,5,7.387357e-05
MRC04604,Textile & Apparel,33,601,2,0,1,1091326.83,37996.21,56,5,73.21,4850.34,62.3,46.03,0.0,7,2,35,3,0.063,1,High,6,0.9998765
MRC04605,Food & Beverages,29,712,2,1,1,998990.05,34844.68,38,13,-2.63,6529.35,8.63,-8.5,32.19,30,0,8,4,0.646,0,Low,2,0.00010031001
MRC04606,Tech Services,69,645,2,1,1,1853850.65,45670.53,54,5,72.22,8543.09,51.32,32.71,92.82,4,1,69,3,0.12,1,High,5,0.9999193
MRC04607,Food & Beverages,70,580,3,0,1,944019.35,130586.45,46,14,8.7,5102.81,19.42,-7.42,0.0,25,1,7,4,0.383,0,Low,2,0.00012717576
MRC04608,Retail Trader,31,576,3,0,0,8297253.98,818048.16,48,15,6.25,42990.95,17.95,-7.74,0.0,0,2,5,5,0.764,0,Low,3,0.00086978957
MRC04609,Construction,80,531,3,0,1,900975.34,60414.95,40,13,2.5,5596.12,8.22,5.35,0.0,24,1,1,3,0.424,0,Low,1,0.00012118244
MRC04610,Textile & Apparel,31,609,3,1,1,2398111.37,293555.47,43,16,-11.63,13861.92,8.88,-1.7,70.55,31,1,4,4,0.565,0,Low,6,5.2535015e-05
MRC04611,Textile & Apparel,89,738,2,0,1,494384.63,50126.0,36,10,16.67,3409.55,7.98,12.19,0.0,27,0,3,3,0.324,0,Low,6,0.00016224339
MRC04612,Retail Trader,112,664,1,1,1,245201.59,24669.85,32,5,53.12,1900.79,51.64,39.99,79.71,3,2,39,2,0.024,1,High,3,0.9998417
MRC04613,Agri-Allied,46,607,3,1,1,1725856.84,143790.73,37,5,59.46,11582.93,63.28,31.04,88.93,6,1,46,1,0.2,1,High,0,0.99953353
MRC04614,Retail Trader,97,714,2,1,1,655414.03,13783.67,57,16,15.79,2862.07,15.48,8.38,40.7,37,0,7,4,0.835,0,Low,3,0.00011365985
MRC04615,Retail Trader,77,583,1,1,1,1979691.64,106111.72,35,4,65.71,14040.37,32.62,37.7,75.85,6,2,73,3,0.189,1,High,3,0.9998128
MRC04616,Textile & Apparel,52,657,2,0,1,1114062.55,38078.62,63,8,61.9,4403.41,55.34,48.02,0.0,4,2,69,1,0.077,1,High,6,0.9998567
MRC04617,Food & Beverages,10,635,1,1,1,281639.74,29885.72,46,17,-10.87,1522.38,18.98,-8.38,56.98,31,0,3,4,0.603,0,Low,2,5.3273197e-05
MRC04618,Tech Services,88,712,2,0,0,2647709.42,138530.03,41,15,-9.76,16046.72,16.67,10.04,0.0,0,0,4,4,0.876,0,Low,5,0.00017380794
MRC04619,Textile & Apparel,74,523,1,1,1,256420.01,20134.53,35,12,-2.86,1818.58,18.63,6.43,37.27,32,1,4,5,0.622,0,Low,6,5.8856313e-05
MRC04620,Tech Services,41,581,1,0,1,1544779.15,101871.91,42,12,14.29,9140.71,13.72,14.52,0.0,33,0,0,4,0.769,0,Low,5,6.9275055e-05
MRC04621,Tech Services,95,518,4,1,1,3395404.08,131116.37,50,16,4.0,16892.56,14.4,6.09,72.89,30,1,13,3,0.618,0,Low,5,0.00012762196
MRC04622,Food & Beverages,77,629,2,1,1,459772.09,66477.59,45,13,13.33,2540.18,22.77,-3.77,62.7,20,1,1,3,0.96,0,Low,2,5.1161398e-05
MRC04623,Retail Trader,3,746,2,1,1,2920289.59,412766.9,48,17,-6.25,15131.03,19.44,-7.76,33.12,39,0,3,4,0.95,0,Low,3,0.00012746544
MRC04624,Small Mfg,59,609,2,1,1,1175424.83,36437.07,40,14,-5.0,7300.78,16.76,-0.86,44.39,32,0,11,4,0.525,0,Low,4,5.0694536e-05
MRC04625,Construction,114,609,3,0,0,2027537.45,258627.6,48,14,12.5,10505.38,24.0,-5.01,0.0,0,0,4,5,0.441,0,Low,1,4.898477e-05
MRC04626,Small Mfg,52,719,2,0,1,267237.53,22311.28,46,14,8.7,1444.53,18.25,5.71,0.0,39,0,5,5,0.482,0,Low,4,0.000113155795
MRC04627,Textile & Apparel,34,735,2,1,0,943319.46,113750.8,40,11,17.5,5859.13,12.97,-7.6,54.24,0,1,9,5,0.459,0,Low,6,0.00015154787
MRC04628,Agri-Allied,49,642,4,1,1,134632.27,5338.23,57,6,68.42,587.91,63.29,37.05,99.43,5,1,77,1,0.052,1,High,0,0.99989986
MRC04629,Small Mfg,28,704,1,1,1,5686244.77,211503.5,52,16,7.69,27206.91,12.81,7.41,33.98,31,0,3,5,0.79,0,Low,4,8.934584e-05
MRC04630,Agri-Allied,83,563,3,0,0,65068.9,8836.26,56,8,57.14,289.2,49.11,25.53,0.0,0,2,72,3,0.2,1,High,0,0.9986939
MRC04631,Retail Trader,87,760,1,1,1,476535.65,65150.3,41,3,78.05,2888.09,49.47,40.49,88.47,1,2,43,3,0.046,1,High,3,0.9999367
MRC04632,Textile & Apparel,109,821,2,1,1,238458.29,19212.25,46,4,73.91,1288.96,61.08,40.37,98.97,3,2,70,1,0.059,1,High,6,0.9999436
MRC04633,Food & Beverages,96,691,1,1,1,1639071.53,218194.04,53,16,9.43,7695.17,21.17,9.71,71.2,33,0,7,4,0.674,0,Low,2,0.00012358675
MRC04634,Tech Services,13,483,2,1,1,7339161.34,783599.79,39,3,76.92,46746.25,41.99,32.15,88.28,7,4,67,1,0.145,1,High,5,0.999928
MRC04635,Retail Trader,97,605,2,1,1,1600614.41,70509.09,47,17,-8.51,8468.86,8.72,13.58,63.83,29,1,6,4,0.793,0,Low,3,0.00011776301
MRC04636,Construction,98,699,4,0,1,25483466.73,1599445.69,42,13,7.14,150789.74,21.31,-4.54,0.0,33,1,8,3,0.502,0,Low,1,0.000121912395
MRC04637,Textile & Apparel,97,616,4,0,0,139590.97,5260.89,47,16,-2.13,738.58,16.17,2.33,0.0,0,0,5,3,0.67,0,Low,6,7.652624e-05
MRC04638,Small Mfg,69,751,4,1,1,153059.05,18460.96,48,16,0.0,793.05,15.97,13.93,37.11,29,1,1,3,0.751,0,Low,4,0.00017741953
MRC04639,Food & Beverages,67,697,1,1,0,249761.79,36985.37,39,13,0.0,1590.84,10.88,-5.52,35.37,0,1,0,3,0.519,0,Low,2,9.008329e-05
MRC04640,Food & Beverages,61,593,4,1,0,843650.54,76796.82,38,11,13.16,5514.06,18.5,-9.11,72.91,0,2,13,3,0.483,0,Low,2,0.0010075297
MRC04641,Construction,60,652,2,1,1,212711.73,22390.54,55,16,12.73,962.5,22.24,-2.57,54.61,24,0,12,4,0.829,0,Low,1,6.845309e-05
MRC04642,Textile & Apparel,71,578,3,1,1,295967.43,34625.83,72,11,54.17,1024.11,38.24,36.62,94.92,4,2,63,2,0.121,1,High,6,0.9999064
MRC04643,Tech Services,24,635,1,1,1,1535828.03,75491.6,49,14,14.29,7796.08,17.25,6.7,57.53,30,0,11,4,0.434,0,Low,5,4.2530093e-05
MRC04644,Retail Trader,63,605,2,1,1,164883.38,10499.8,58,19,1.72,707.65,12.01,-3.04,55.42,40,3,3,3,0.422,0,Low,3,0.0011038402
MRC04645,Small Mfg,86,743,4,0,1,187243.42,13781.45,45,13,13.33,1034.49,22.1,-8.43,0.0,32,1,5,5,0.461,0,Low,4,0.00020804114
MRC04646,Food & Beverages,109,819,3,1,0,452142.87,43991.91,52,16,7.69,2163.36,16.32,12.33,51.29,0,0,10,3,0.302,0,Low,2,0.00015993556
MRC04647,Small Mfg,61,535,2,1,1,506190.48,66090.27,47,13,17.02,2678.26,22.79,-8.76,69.8,28,2,1,5,0.837,0,Low,4,0.00094578805
MRC04648,Retail Trader,23,496,2,0,0,2451029.9,130018.46,53,6,66.04,11507.18,43.59,47.66,0.0,0,0,36,1,0.085,1,High,3,0.9996941
MRC04649,Tech Services,30,630,1,1,1,247516.44,20102.18,54,4,77.78,1140.63,63.99,29.58,79.35,8,7,73,1,0.0,1,High,5,0.9996457
MRC04650,Retail Trader,60,528,2,1,1,307325.9,36172.08,44,12,18.18,1736.3,23.7,-9.41,60.63,36,0,5,5,0.333,0,Low,3,8.373253e-05
MRC04651,Retail Trader,18,653,2,1,1,1465935.47,45971.81,50,8,52.0,7293.21,56.68,46.02,82.31,1,1,80,3,0.159,1,High,3,0.9993777
MRC04652,Small Mfg,96,709,1,0,1,1908204.28,165395.8,48,15,6.25,9887.07,24.03,10.37,0.0,31,0,5,4,0.982,0,Low,4,0.000107708955
MRC04653,Agri-Allied,56,769,1,0,1,4050979.9,157053.9,36,11,8.33,27937.79,12.85,-9.06,0.0,31,0,5,5,0.871,0,Low,0,0.000119169395
MRC04654,Food & Beverages,53,666,1,0,0,1280734.66,115380.56,52,14,19.23,6127.92,13.75,-9.42,0.0,0,0,6,3,0.753,0,Low,2,9.615357e-05
MRC04655,Textile & Apparel,7,634,2,0,1,852933.51,102195.9,46,7,54.35,4610.45,44.67,19.21,0.0,6,1,81,1,0.182,1,High,6,0.9865096
MRC04656,Retail Trader,97,491,1,1,1,1454315.77,73883.84,54,20,-11.11,6701.92,10.22,-7.78,33.77,33,1,10,4,0.851,0,Low,3,9.788943e-05
MRC04657,Food & Beverages,69,652,2,0,1,529190.96,69023.54,53,18,-1.89,2484.46,19.12,-0.71,0.0,32,2,6,4,0.849,0,Low,2,0.00059317367
MRC04658,Agri-Allied,113,655,1,1,0,524541.01,33321.22,44,16,-9.09,2963.51,10.97,-9.95,70.09,0,1,11,3,0.946,0,Low,0,6.4563996e-05
MRC04659,Retail Trader,92,701,2,0,1,86774.46,3887.67,49,16,2.04,440.48,16.88,-0.94,0.0,30,0,5,4,0.968,0,Low,3,0.00016037996
MRC04660,Small Mfg,72,593,2,0,0,2130994.11,171528.07,46,17,-10.87,11518.89,20.52,-2.05,0.0,0,1,11,4,0.891,0,Low,4,0.00010511346
MRC04661,Agri-Allied,79,615,2,1,0,940108.65,125870.92,52,18,-3.85,4498.13,5.52,5.32,51.53,0,0,0,3,0.972,0,Low,0,5.4184682e-05
MRC04662,Small Mfg,52,531,2,1,1,1853242.04,53672.3,38,14,-10.53,12112.69,6.77,2.48,44.5,25,2,10,3,0.329,0,Low,4,0.0005903865
MRC04663,Agri-Allied,4,466,2,1,1,24860.3,1555.86,49,8,51.02,126.19,61.53,35.55,76.67,8,6,79,1,0.016,1,High,0,0.999645
MRC04664,Food & Beverages,34,561,1,1,0,689331.76,72318.63,41,14,-2.44,4177.77,21.32,13.4,54.03,0,0,1,4,0.545,0,Low,2,9.638353e-05
MRC04665,Food & Beverages,69,524,3,1,1,261174.02,17364.29,36,12,0.0,1801.2,22.54,9.88,74.32,31,1,4,5,0.489,0,Low,2,0.00010296427
MRC04666,Small Mfg,33,676,1,1,1,4419932.6,129093.5,44,14,4.55,24971.37,13.78,13.34,45.5,35,0,1,5,0.918,0,Low,4,7.6410004e-05
MRC04667,Retail Trader,69,608,1,1,1,1524322.03,96275.98,58,5,74.14,6542.15,46.29,44.85,98.15,3,5,71,2,0.046,1,High,3,0.99993694
MRC04668,Food & Beverages,38,606,2,0,1,966157.84,122436.08,51,18,-5.88,4712.97,24.97,14.76,0.0,34,1,8,4,0.687,0,Low,2,4.5716926e-05
MRC04669,Small Mfg,98,571,1,1,0,434382.36,63352.44,39,14,-7.69,2766.77,13.65,-1.95,58.19,0,0,3,4,0.862,0,Low,4,9.9325625e-05
MRC04670,Small Mfg,26,391,3,0,0,1174848.75,29572.47,49,17,-4.08,5963.7,21.94,-3.08,0.0,0,0,0,5,0.356,0,Low,4,0.00013137722
MRC04671,Textile & Apparel,1,770,1,1,1,239468.52,22511.69,46,17,-10.87,1294.42,6.59,0.09,65.26,31,1,9,4,0.855,0,Low,6,0.00014435481
MRC04672,Tech Services,4,569,2,0,0,647147.54,21802.04,32,10,6.25,5016.65,15.88,9.58,0.0,0,0,9,5,0.336,0,Low,5,0.00012427477
MRC04673,Small Mfg,39,617,1,1,0,364384.15,39518.02,51,3,82.35,1777.48,61.74,56.71,75.41,0,2,69,2,0.06,1,High,4,0.9997693
MRC04674,Retail Trader,54,533,1,1,1,11070423.78,232766.61,45,14,6.67,61162.56,15.46,3.86,73.96,32,1,5,4,0.391,0,Low,3,9.267609e-05
MRC04675,Textile & Apparel,90,727,1,0,0,4256412.84,93285.29,37,11,10.81,28566.53,7.28,-6.14,0.0,0,1,2,5,0.982,0,Low,6,0.00015256206
MRC04676,Tech Services,33,661,3,1,1,2612078.91,316046.86,49,6,63.27,13259.28,66.83,58.75,82.85,1,2,86,1,0.133,1,High,5,0.9998852
MRC04677,Retail Trader,33,583,4,0,1,121981.76,3620.0,35,13,-11.43,865.12,6.53,0.13,0.0,40,0,11,3,0.749,0,Low,3,0.00013154207
MRC04678,Construction,72,618,2,0,1,2057471.86,122776.79,46,16,-4.35,11121.47,14.06,-0.86,0.0,25,0,4,4,0.438,0,Low,1,5.3681524e-05
